"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd","remark_cd_00618","result_va_00618","val_qual_tx_00618","meth_cd_00618","dqi_cd_00618","rpt_lev_va_00618","rpt_lev_cd_00618","lab_std_va_00618","prep_set_no_00618","prep_dt_00618","anl_set_no_00618","anl_dt_00618","result_lab_cm_tx_00618","anl_ent_cd_00618"
"USGS","12510500",1988-07-21,"09:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1988-07-21 16:00:00,"UTC",NA,1.18,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1988-09-22,"09:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1988-09-22 16:00:00,"UTC",NA,1.19,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1988-11-17,"10:20",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9","CATIONS RR","PST","PST",1988-11-17 18:20:00,"UTC",NA,1.18,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1989-01-19,"11:10",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1989-01-19 19:10:00,"UTC",NA,0.99,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1989-03-23,"08:55",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1989-03-23 16:55:00,"UTC",NA,0.73,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1989-05-18,"10:10",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1989-05-18 17:10:00,"UTC",NA,0.57,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1989-07-20,"09:25",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1989-07-20 16:25:00,"UTC",NA,1.18,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1989-09-21,"09:45",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1989-09-21 16:45:00,"UTC",NA,1.18,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1989-11-21,"09:40",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1989-11-21 17:40:00,"UTC",NA,1.17,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-01-18,"11:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1990-01-18 19:00:00,"UTC",NA,0.75,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-03-22,"10:45",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"PST","PST",1990-03-22 18:45:00,"UTC",NA,0.5,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-05-10,"10:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1990-05-10 17:00:00,"UTC",NA,0.5,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-06-30,"17:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1990-07-01 00:00:00,"UTC",NA,0.7,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-07-18,"10:40",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1990-07-18 17:40:00,"UTC",NA,0.88,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-08-27,"14:46",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1990-08-27 21:46:00,"UTC",NA,0.99,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-09-06,"11:05",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1990-09-06 18:05:00,"UTC",NA,0.99,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-10-19,"12:12",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1990-10-19 19:12:00,"UTC",NA,1.19,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-10-27,"11:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1990-10-27 18:00:00,"UTC",NA,0.89,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1990-11-21,"09:55",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1990-11-21 17:55:00,"UTC",NA,0.79,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1991-01-17,"12:15",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1991-01-17 20:15:00,"UTC",NA,0.39,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1991-03-21,"10:15",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1991-03-21 18:15:00,"UTC",NA,0.48,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1991-05-21,"12:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1991-05-21 19:00:00,"UTC",NA,0.66,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1991-07-09,"11:55",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1991-07-09 18:55:00,"UTC",NA,0.84,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1991-07-09,"12:01",NA,NA,"T","USGS-WRD","WS","475300302",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1991-07-09 19:01:00,"UTC",NA,0.82,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1991-08-06,"11:50",NA,NA,"T","USGS-WRD","WS","475300302",NA,NA,NA,"9","9","9","DISS P RR=.18 TOT P RR=.12","PDT","PDT",1991-08-06 18:50:00,"UTC",NA,1.17,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1991-09-25,"11:20",NA,NA,"T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1991-09-25 18:20:00,"UTC",NA,1.19,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1991-11-27,"11:20",NA,NA,"T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,"PST","PST",1991-11-27 19:20:00,"UTC",NA,1.27,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1992-01-24,"10:55",NA,NA,"T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,"PST","PST",1992-01-24 18:55:00,"UTC",NA,1.39,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1992-04-23,"12:20",NA,NA,"T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1992-04-23 19:20:00,"UTC",NA,0.55,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1992-06-17,"11:45",NA,NA,"T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1992-06-17 18:45:00,"UTC",NA,1.08,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1992-09-17,"12:20",NA,NA,"T","USGS-WRD","WS","475300122",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1992-09-17 19:20:00,"UTC",NA,1.19,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1992-12-02,"11:15",NA,NA,"T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,"PST","PST",1992-12-02 19:15:00,"UTC",NA,1.47,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1993-03-30,"11:00",NA,NA,"T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,"PST","PST",1993-03-30 19:00:00,"UTC",NA,0.33,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1993-06-09,"11:40",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1993-06-09 18:40:00,"UTC",NA,0.98,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1993-07-28,"11:55",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1993-07-28 18:55:00,"UTC",NA,1.37,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1993-09-16,"12:35",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9","BALANCES WITH NUTRIENTS","PDT","PDT",1993-09-16 19:35:00,"UTC",NA,1.28,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1993-11-24,"12:15",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1993-11-24 20:15:00,"UTC",NA,1.88,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1994-03-29,"11:15",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PST","PST",1994-03-29 19:15:00,"UTC",NA,0.91,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1994-06-15,"11:15",NA,NA,"T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1994-06-15 18:15:00,"UTC",NA,0.89,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1994-08-04,"12:15",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1994-08-04 19:15:00,"UTC",NA,0.89,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1994-09-29,"15:45",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1994-09-29 22:45:00,"UTC",NA,1.09,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-05-19,"16:50",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1410091 Default ASR Comment | L-1410091 Added LC9060 because it was incorrectly requested as a schedule.  No billing adjustment was made because the sample was ruined in prep and was D-R'd.    09/10/99  CA","PDT","PDT",1999-05-19 23:50:00,"UTC",NA,0.464,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-06-09,"12:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1610127 35 ml filtered for soc | L-1610127 added lc 1936 to fix A-delete. 4/3/02 gb changed time from 1150 per dist (Morace). 4/4/02 gb","PDT","PDT",1999-06-09 19:20:00,"UTC",NA,0.5,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-06-17,"10:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"8","9","9","A-1690184 35ml filtered soc/attn:leslie kenagy-sch1398+ojp-ddt suite","PDT","PDT",1999-06-17 17:40:00,"UTC",NA,0.303,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-06-30,"10:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1820240 35ml filtered for soc","PDT","PDT",1999-06-30 17:20:00,"UTC",NA,0.355,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-07-13,"11:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1950189 35 ml filtered for SOC, ATTN: Leslie Kanagy - sch. 1398 + 0, P - DDT suite","PDT","PDT",1999-07-13 18:20:00,"UTC",NA,0.473,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-07-29,"10:00",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2110349 98 ml filtered for soc","PDT","PDT",1999-07-29 17:00:00,"UTC",NA,0.708,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-08-05,"17:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2210210 50 mls filtered for soc; attn: leslie kanagy sch 1398 + o,p-ddt suite | L-2210210 added lc 1936 to fix A-delete. 4/3/02 gb","PDT","PDT",1999-08-06 00:40:00,"UTC",NA,1.02,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-08-06,"10:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","L-2210203 Deleted lc9060.  Reference 19992230115 for information.  PJA  GCC bottle found be prep.  Added lab code 9060 back to request.  Initiated debit,and emailed district.  PJA   11/24/99 added lc 1936 to fix A-delete. 4/3/02 gb","PDT","PDT",1999-08-06 17:30:00,"UTC",NA,1.1,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-08-06,"15:10",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2220089 80ml filtered for soc, attn: leslie Kanagy sch1398+o,p-DDT suite","PDT","PDT",1999-08-06 22:10:00,"UTC",NA,1.09,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-08-24,"11:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2370077 42 ml filtered for soc | L-2370077 x = gcc time 1123 Added smpl type per dist (Morace).  05/09/02 ms swapped 9060 data with 19992370078 per dist (Morace). 6/19/02 gb","PDT","PDT",1999-08-24 18:20:00,"UTC",NA,1.22,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-08-31,"11:50",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2440044 38 ml filtered for soc; attn: leslie kanagy - sch 1398 +o,d - ddt suite","PDT","PDT",1999-08-31 18:50:00,"UTC",NA,1.18,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-09-21,"12:10",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2650119 40 ml filtered for soc","PDT","PDT",1999-09-21 19:10:00,"UTC",NA,1.09,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-10-19,"11:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2930028 ml filtered for soc - attn: leslie kanagy lc 8398 + o,p = ddt suite","PDT","PDT",1999-10-19 18:40:00,"UTC",NA,1.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-11-18,"12:00",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-3230136 79ml filtered for soc, attn: leslie kanagy-lc8398+o,p-ddt suite","PST","PST",1999-11-18 20:00:00,"UTC",NA,0.881,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",1999-12-07,"11:00",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-3420096 75 ml filtered for soc, attn: leslie kanagy - lc8398 + o,p + dot suite","PST","PST",1999-12-07 19:00:00,"UTC",NA,0.507,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2000-01-13,"11:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-0140108 100 ml filtered for soc - attn: leslie kanagy - lc8398 + o ,p + ddt suite","PST","PST",2000-01-13 19:40:00,"UTC",NA,0.927,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-01-11,"13:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","L-0120104 No TOC received, extra DOC and TPCN received *district has been emailed concerning extra DOC & TPCN, paa, 1/19/01 **per district/Jan email, add sch2632 and LC2613, paa, 1/24/01","PST","PST",2001-01-11 21:10:00,"UTC",NA,1.41,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-02-14,"12:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0470239 125 ml filtered for TPCN","PST","PST",2001-02-14 20:50:00,"UTC",NA,1.37,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-03-21,"13:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-0820064 kiona es","PST","PST",2001-03-21 21:40:00,"UTC",NA,0.931,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-04-17,"10:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-1080114 125 mls for tpcn","PDT","PDT",2001-04-17 17:30:00,"UTC",NA,0.464,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-05-22,"11:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1430158 125 mls for tpcn; temp 4","PDT","PDT",2001-05-22 18:30:00,"UTC",NA,0.635,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-06-13,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-1650240 125 mls for tpcn | L-1650240 no time on asr and no name in MANDATORY FIELD missing TBY found and added,no TBI btl type for this ASR,paa,6/15/01 8-9-01 updated time per J. O'Neil.  KB","PDT","PDT",2001-06-13 18:10:00,"UTC",NA,0.783,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-07-17,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2000016 125mls for tpcn | L-2000016 second RU was actually labeled for lc2187, TBY btl type added, paa, 7/19/01","PDT","PDT",2001-07-17 18:10:00,"UTC",NA,0.519,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-08-09,"10:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","L-2250209 recd 8-10-01 missing TBY found and added, paa, 8/13/01","PDT","PDT",2001-08-09 17:20:00,"UTC",NA,0.748,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-09-06,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-2530324 125 mls for tpcn | L-2530324 changed SID from 121510500 per district request. 10/2/01 gb","PDT","PDT",2001-09-06 18:20:00,"UTC",NA,0.848,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-10-16,"12:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2900173 125 mls for tpcn","PDT","PDT",2001-10-16 19:20:00,"UTC",NA,1.08,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-11-20,"12:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-3270037 125 mls for tpcn","PST","PST",2001-11-20 20:30:00,"UTC",NA,0.778,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2001-12-17,"12:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-3520008 125 mls for tpcn","PST","PST",2001-12-17 20:20:00,"UTC","E",0.797,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-01-23,"10:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0240062 125 mls for poc | L-0240062 missing TPCN found and added, paa, 1/24/02","PST","PST",2002-01-23 18:50:00,"UTC","E",0.775,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-02-20,"11:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PST","PST",2002-02-20 19:40:00,"UTC","E",0.861,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-03-07,"10:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PST","PST",2002-03-07 18:30:00,"UTC","E",0.58,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-03-20,"11:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0800110 125 ml for poc","PST","PST",2002-03-20 19:40:00,"UTC",NA,0.461,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-04-16,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"6","7","9","A-1070131 125mls for TPCN- (4 filters)","PDT","PDT",2002-04-16 18:10:00,"UTC","E",0.286,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-04-30,"11:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-04-30 18:50:00,"UTC",NA,0.431,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-05-06,"11:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-05-06 18:30:00,"UTC","E",0.356,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-05-20,"10:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1420039 125 ml for tpcn","PDT","PDT",2002-05-20 17:40:00,"UTC",NA,0.398,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-06-03,"11:05",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-06-03 18:05:00,"UTC",NA,0.255,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-06-18,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1700181 125mls for pic","PDT","PDT",2002-06-18 18:10:00,"UTC","E",0.233,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-07-09,"10:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-07-09 17:50:00,"UTC",NA,0.622,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-07-23,"12:00",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","L-2100105 recvd 7-26-02","PDT","PDT",2002-07-23 19:00:00,"UTC",NA,0.714,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-08-06,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-08-06 18:20:00,"UTC",NA,0.835,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-08-21,"12:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-2340138 125ml for tpcn","PDT","PDT",2002-08-21 19:20:00,"UTC",NA,0.862,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-09-17,"11:40",NA,NA,"T","USGS-WRD","WS","9722COM00",NA,NA,NA,"9","9","9","A-2610179 125mls for tpcn","PDT","PDT",2002-09-17 18:40:00,"UTC",NA,1.11,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-10-15,"11:40",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46418C","PDT","PDT",2002-10-15 18:40:00,"UTC",NA,1.1,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-11-19,"11:20",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,"PST","PST",2002-11-19 19:20:00,"UTC",NA,1.32,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2002-12-17,"11:30",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-3540017 125 mls for tpcn","PST","PST",2002-12-17 19:30:00,"UTC",NA,1.27,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2003-01-22,"11:50",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-0230068 125 mls for tpcn","PST","PST",2003-01-22 19:50:00,"UTC",NA,1.37,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2003-02-20,"11:20",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-0520080 125mls for tpcn | L-0520080 begin date not available, begin time =1120- nt *date taken from btls and added, paa, 2/21/03","PST","PST",2003-02-20 19:20:00,"UTC","E",0.913,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
