"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd"
"USGS","12484500",1988-09-21,"16:11",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,"80154",NA,22,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-09-21 23:11:00,"UTC"
"USGS","12484500",1988-09-21,"20:15",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,"80154",NA,13,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-09-22 03:15:00,"UTC"
"USGS","12484500",1988-09-22,"00:15",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,"80154",NA,42,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-09-22 07:15:00,"UTC"
"USGS","12484500",1988-09-22,"04:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,"80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-09-22 11:00:00,"UTC"
"USGS","12484500",1988-09-22,"12:15",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,"80154",NA,7,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-09-22 19:15:00,"UTC"
"USGS","12484500",1988-10-12,"13:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-10-12 20:00:00,"UTC"
"USGS","12484500",1988-11-09,"11:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1988-11-09 19:00:00,"UTC"
"USGS","12484500",1988-12-14,"12:05",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,17,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1988-12-14 20:05:00,"UTC"
"USGS","12484500",1989-01-11,"11:30",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-01-11 19:30:00,"UTC"
"USGS","12484500",1989-01-31,"21:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,70,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-02-01 05:00:00,"UTC"
"USGS","12484500",1989-02-15,"12:12",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-02-15 20:12:00,"UTC"
"USGS","12484500",1989-03-15,"11:58",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,22,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-03-15 19:58:00,"UTC"
"USGS","12484500",1989-04-06,"21:45",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,109,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-04-07 04:45:00,"UTC"
"USGS","12484500",1989-04-12,"13:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,34,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-04-12 20:00:00,"UTC"
"USGS","12484500",1989-05-10,"11:25",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,97,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-05-10 18:25:00,"UTC"
"USGS","12484500",1989-06-14,"11:10",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,17,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-06-14 18:10:00,"UTC"
"USGS","12484500",1989-06-28,"17:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,25,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-06-29 00:00:00,"UTC"
"USGS","12484500",1989-06-28,"17:05",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,25,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-06-29 00:05:00,"UTC"
"USGS","12484500",1989-07-12,"08:45",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,26,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-07-12 15:45:00,"UTC"
"USGS","12484500",1989-08-10,"11:30",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-08-10 18:30:00,"UTC"
"USGS","12484500",1989-09-13,"19:15",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,11,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-09-14 02:15:00,"UTC"
"USGS","12484500",1989-10-12,"09:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-10-12 16:00:00,"UTC"
"USGS","12484500",1989-11-15,"06:35",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,25,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-11-15 14:35:00,"UTC"
"USGS","12484500",1989-12-05,"15:23",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,48,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-12-05 23:23:00,"UTC"
"USGS","12484500",1989-12-13,"10:57",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,4,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-12-13 18:57:00,"UTC"
"USGS","12484500",1990-01-10,"07:37",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,108,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1990-01-10 15:37:00,"UTC"
"USGS","12484500",1990-02-14,"08:45",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1990-02-14 16:45:00,"UTC"
"USGS","12484500",1990-03-14,"09:45",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1990-03-14 17:45:00,"UTC"
"USGS","12484500",1991-02-20,"12:50",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,659,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1991-02-20 20:50:00,"UTC"
"USGS","12484500",1999-08-02,"18:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","L-2160076 NSMPs due to missing FU per district and original ASR, see 'dist/qc comm', paa, 8/6/99","80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-08-03 01:40:00,"UTC"
"USGS","12487000",2004-07-26,"12:10",NA,NA,"K","USGS-WRD","WS","9711BDZ00",NA,NA,NA,"9","9","9",NA,"80154",NA,11,NA,"SED16","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-07-26 19:10:00,"UTC"
"USGS","12488500",1988-07-27,"11:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,"80154",NA,0,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-07-27 18:00:00,"UTC"
"USGS","12499000",1987-04-15,"14:20",NA,NA,"T","USGS-WRD","WS","474188801",NA,NA,NA,"9","9","9",NA,"80154",NA,18,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-04-15 21:20:00,"UTC"
"USGS","12499000",1987-04-30,"12:30",NA,NA,"T","USGS-WRD","WS","474188801",NA,NA,NA,"9","9","9",NA,"80154",NA,147,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-04-30 19:30:00,"UTC"
"USGS","12499000",1987-05-13,"11:05",NA,NA,"T","USGS-WRD","WS","474188801",NA,NA,NA,"9","9","9",NA,"80154",NA,71,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-05-13 18:05:00,"UTC"
"USGS","12499000",1987-06-10,"12:00",NA,NA,"T","USGS-WRD","WS","474188801",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-06-10 19:00:00,"UTC"
"USGS","12499000",1987-07-15,"14:50",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-07-15 21:50:00,"UTC"
"USGS","12499000",1987-08-10,"09:53",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-08-10 16:53:00,"UTC"
"USGS","12499000",1987-08-10,"14:58",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-08-10 21:58:00,"UTC"
"USGS","12499000",1987-08-10,"19:11",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,4,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-08-11 02:11:00,"UTC"
"USGS","12499000",1987-08-11,"02:30",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-08-11 09:30:00,"UTC"
"USGS","12499000",1987-08-11,"08:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-08-11 15:00:00,"UTC"
"USGS","12499000",1987-09-09,"09:55",NA,NA,"T","USGS-WRD","WS","474100490",NA,NA,NA,"9","9","9",NA,"80154",NA,14,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-09-09 16:55:00,"UTC"
"USGS","12499000",1987-10-14,"13:47",NA,NA,"T","USGS-WRD","WS","474104901",NA,NA,NA,"9","9","9",NA,"80154",NA,24,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1987-10-14 20:47:00,"UTC"
"USGS","12499000",1987-11-12,"10:30",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,1,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1987-11-12 18:30:00,"UTC"
"USGS","12499000",1987-12-09,"12:55",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1987-12-09 20:55:00,"UTC"
"USGS","12499000",1988-01-13,"12:25",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1988-01-13 20:25:00,"UTC"
"USGS","12499000",1988-02-10,"12:49",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,4,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1988-02-10 20:49:00,"UTC"
"USGS","12499000",1988-03-09,"11:45",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1988-03-09 19:45:00,"UTC"
"USGS","12499000",1988-04-13,"13:30",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,30,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-04-13 20:30:00,"UTC"
"USGS","12499000",1988-05-11,"14:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,10,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-05-11 21:00:00,"UTC"
"USGS","12499000",1988-05-13,"19:45",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,73,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-05-14 02:45:00,"UTC"
"USGS","12499000",1988-06-14,"15:20",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-06-14 22:20:00,"UTC"
"USGS","12499000",1988-06-28,"14:35",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","5","9",NA,"80154",NA,8,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-06-28 21:35:00,"UTC"
"USGS","12499000",1988-07-16,"14:15",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-07-16 21:15:00,"UTC"
"USGS","12499000",1988-07-26,"13:30",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-07-26 20:30:00,"UTC"
"USGS","12499000",1988-08-10,"15:44",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-08-10 22:44:00,"UTC"
"USGS","12499000",1988-09-14,"12:17",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,20,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-09-14 19:17:00,"UTC"
"USGS","12499000",1988-10-11,"08:08",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,7,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1988-10-11 15:08:00,"UTC"
"USGS","12499000",1988-11-09,"12:01",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1988-11-09 20:01:00,"UTC"
"USGS","12499000",1988-12-14,"14:30",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1988-12-14 22:30:00,"UTC"
"USGS","12499000",1989-01-11,"14:51",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-01-11 22:51:00,"UTC"
"USGS","12499000",1989-02-15,"14:14",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,4,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-02-15 22:14:00,"UTC"
"USGS","12499000",1989-03-15,"13:36",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,21,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-03-15 21:36:00,"UTC"
"USGS","12499000",1989-04-07,"17:15",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,78,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-04-08 00:15:00,"UTC"
"USGS","12499000",1989-04-14,"15:08",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,77,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-04-14 22:08:00,"UTC"
"USGS","12499000",1989-05-10,"15:10",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,24,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-05-10 22:10:00,"UTC"
"USGS","12499000",1989-06-14,"16:02",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,11,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-06-14 23:02:00,"UTC"
"USGS","12499000",1989-06-27,"10:15",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-06-27 17:15:00,"UTC"
"USGS","12499000",1989-06-27,"10:20",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,6,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-06-27 17:20:00,"UTC"
"USGS","12499000",1989-07-18,"16:48",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-07-18 23:48:00,"UTC"
"USGS","12499000",1989-08-08,"16:28",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-08-08 23:28:00,"UTC"
"USGS","12499000",1989-09-15,"14:23",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,27,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-09-15 21:23:00,"UTC"
"USGS","12499000",1989-10-18,"17:14",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1989-10-19 00:14:00,"UTC"
"USGS","12499000",1989-11-15,"12:11",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-11-15 20:11:00,"UTC"
"USGS","12499000",1989-12-13,"15:13",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,13,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1989-12-13 23:13:00,"UTC"
"USGS","12499000",1990-01-10,"13:32",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,129,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1990-01-10 21:32:00,"UTC"
"USGS","12499000",1990-02-14,"15:03",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1990-02-14 23:03:00,"UTC"
"USGS","12499000",1990-03-14,"15:18",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1990-03-14 23:18:00,"UTC"
"USGS","12499000",1999-08-03,"09:00",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2170109 ? ml filtered for soc; attn: leslie kanagy sch 1398 + o.p-ddt suite","80154",NA,9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-08-03 16:00:00,"UTC"
"USGS","12499000",2004-07-26,"13:00",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"A","7","9",NA,"80154",NA,3,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",2004-07-26 20:00:00,"UTC"
"USGS","12500420",1991-05-23,"10:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,252,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1991-05-23 17:00:00,"UTC"
"USGS","12500420",1991-06-06,"11:30",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,572,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1991-06-06 18:30:00,"UTC"
"USGS","12500420",1991-06-17,"11:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,373,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1991-06-17 18:00:00,"UTC"
"USGS","12500420",1991-06-20,"16:45",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"A","9","J",NA,"80154",NA,1450,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1991-06-20 23:45:00,"UTC"
"USGS","12500420",1991-07-01,"12:25",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,429,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1991-07-01 19:25:00,"UTC"
"USGS","12500420",1991-07-10,"12:40",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,903,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1991-07-10 19:40:00,"UTC"
"USGS","12500420",1991-08-07,"11:00",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,329,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1991-08-07 18:00:00,"UTC"
"USGS","12500420",1991-09-04,"11:15",NA,NA,"T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,"80154",NA,337,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1991-09-04 18:15:00,"UTC"
"USGS","12500420",1999-05-18,"17:00",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1400074 Attention:  Leslie Kanagy Sch 1398+O,P'DDT suite","80154",NA,136,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-05-19 00:00:00,"UTC"
"USGS","12500420",1999-05-26,"11:00",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","L-1470178 FU extra btl, add lc50 per district request/Jeanette O'Neil, paa, 6/3/99  Added LC9060 because it was incorrectly requested as a schedule on the ASR.    09/10/99  CA","80154",NA,176,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-05-26 18:00:00,"UTC"
"USGS","12500420",1999-06-02,"10:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","L-1540020 per district, add lc50, paa, 6/14/99","80154",NA,194,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-06-02 17:30:00,"UTC"
"USGS","12500420",1999-06-10,"10:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1620196 35 ml filtered for soc","80154",NA,237,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-06-10 17:20:00,"UTC"
"USGS","12500420",1999-06-16,"09:00",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1680270 35 ml filtered soc, Attn Leslie Kanagy sch 1398 + o,p - DDT suite","80154",NA,188,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-06-16 16:00:00,"UTC"
"USGS","12500420",1999-06-23,"08:50",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1760047 35ml filtered for soc","80154",NA,171,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-06-23 15:50:00,"UTC"
"USGS","12500420",1999-07-01,"09:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1830146 35ml filtered for soc attn Leslie Kanagy-sch1398+o,p-ddtsutte","80154",NA,143,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-07-01 16:20:00,"UTC"
"USGS","12500420",1999-07-07,"11:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","L-1900081 Changed request from schedule 9060(invalid) to lab code 9060.  Emailed district about correction.  Billing should be automatic.  7/12/99  PJA","80154",NA,95,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1999-07-07 18:30:00,"UTC"
