"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd","remark_cd_00300","result_va_00300","val_qual_tx_00300","meth_cd_00300","dqi_cd_00300","rpt_lev_va_00300","rpt_lev_cd_00300","lab_std_va_00300","prep_set_no_00300","prep_dt_00300","anl_set_no_00300","anl_dt_00300","result_lab_cm_tx_00300","anl_ent_cd_00300"
"USGS","12510500",2018-08-22,"09:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2018-08-22 16:20:00,"UTC",NA,8.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-09-10,"11:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2018-09-10 18:00:00,"UTC",NA,10.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-10-11,"09:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2018-10-11 16:40:00,"UTC",NA,10.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-11-06,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PST","PST",2018-11-06 16:20:00,"UTC",NA,10.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-12-20,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9","L-3550304 LC2625 deleted HM 2/7/19 LC 2629 deleted HM 2/7/19","PST","PST",2018-12-20 16:20:00,"UTC",NA,11.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-01-31,"09:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9","L-0380010 FED EX LATE DELIVERY. OK to login warm samples per W. Landrum. Chilled containers received warm at 13.9  Degrees C","PST","PST",2019-01-31 17:00:00,"UTC",NA,11.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-03-12,"09:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-0720025 Updated MC/ST from WSQ/1 per W. Landrum. JPC 3/19/19","PDT","PDT",2019-03-12 16:30:00,"UTC",NA,12.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-03-27,"10:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"6","9","9",NA,"PDT","PDT",2019-03-27 17:40:00,"UTC",NA,11.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-04-17,"06:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-04-17 13:50:00,"UTC",NA,10.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-04-30,"10:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-04-30 17:40:00,"UTC",NA,10.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-05-07,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-05-07 15:10:00,"UTC",NA,9.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-05-17,"10:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-05-17 17:50:00,"UTC",NA,10.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-06-04,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-06-04 15:10:00,"UTC",NA,8.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-06-24,"11:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-06-24 18:10:00,"UTC",NA,11.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-07-23,"09:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-07-23 16:40:00,"UTC",NA,7.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-07-29,"10:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-07-29 17:30:00,"UTC",NA,11.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-08-15,"08:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-08-15 15:40:00,"UTC",NA,8.2,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-08-26,"10:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-08-26 17:20:00,"UTC",NA,8.8,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-09-05,"09:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-09-05 16:00:00,"UTC",NA,6.8,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-10-02,"10:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2019-10-02 17:00:00,"UTC",NA,10.7,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-11-19,"10:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2019-11-19 18:40:00,"UTC",NA,11.9,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2019-12-17,"08:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-3520107 Time on TPCN is 0850.","PST","PST",2019-12-17 16:40:00,"UTC",NA,12.8,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-01-15,"09:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2020-01-15 17:00:00,"UTC",NA,14.5,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-03-11,"08:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-03-11 15:40:00,"UTC",NA,11.5,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-03-26,"10:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-03-26 17:30:00,"UTC",NA,11.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-04-15,"07:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-04-15 14:00:00,"UTC",NA,9.5,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-04-21,"10:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-04-21 17:00:00,"UTC",NA,10,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-05-05,"07:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-05-05 14:40:00,"UTC",NA,13.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-05-18,"11:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-05-18 18:00:00,"UTC",NA,8.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-06-03,"07:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-06-03 14:50:00,"UTC",NA,9.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-06-30,"07:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-06-30 14:00:00,"UTC",NA,7.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-07-08,"07:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-07-08 14:10:00,"UTC",NA,7.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-07-28,"07:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-07-28 14:00:00,"UTC",NA,5.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-08-20,"10:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-08-20 17:30:00,"UTC",NA,8.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-08-25,"11:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-08-25 18:00:00,"UTC",NA,9.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-09-23,"09:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-09-23 16:50:00,"UTC",NA,8.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-10-13,"10:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2020-10-13 17:20:00,"UTC",NA,9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2020-11-03,"10:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2020-11-03 18:00:00,"UTC",NA,11.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-01-07,"08:00",NA,NA,"K","USGS-WRD","WS","32GUMQP00",NA,NA,NA,"9","9","9",NA,"PST","PST",2021-01-07 16:00:00,"UTC",NA,12.1,NA,"LUMIN","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-02-18,"10:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2021-02-18 18:20:00,"UTC",NA,13.4,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-03-09,"09:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2021-03-09 17:50:00,"UTC",NA,11.5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-03-23,"09:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-03-23 16:20:00,"UTC",NA,11.2,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-04-06,"10:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-04-06 17:00:00,"UTC",NA,10.7,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-04-20,"09:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-04-20 16:30:00,"UTC",NA,9.9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-05-04,"11:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-05-04 18:20:00,"UTC",NA,9.8,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-05-18,"09:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-05-18 16:10:00,"UTC",NA,9.4,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-06-15,"10:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-06-15 17:10:00,"UTC",NA,8.6,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-07-07,"10:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-07-07 17:00:00,"UTC",NA,6.2,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-07-27,"10:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-07-27 17:50:00,"UTC",NA,5.6,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-08-10,"11:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-08-10 18:10:00,"UTC",NA,7.2,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-08-24,"09:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-08-24 16:30:00,"UTC",NA,7.7,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-09-07,"10:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-09-07 17:00:00,"UTC",NA,7.3,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-11-03,"10:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-11-03 17:10:00,"UTC",NA,10.6,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2021-12-07,"10:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2021-12-07 17:30:00,"UTC",NA,12.2,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
