"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","sample_start_time_datum_cd","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","startDateTime","remark_cd_00681","result_va_00681","val_qual_tx_00681","meth_cd_00681","dqi_cd_00681","rpt_lev_va_00681","rpt_lev_cd_00681","lab_std_va_00681","prep_set_no_00681","prep_dt_00681","anl_set_no_00681","anl_dt_00681","result_lab_cm_tx_00681","anl_ent_cd_00681","month"
"USGS","12510500",1999-06-17,"10:40",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"8","9","9","A-1690184 35ml filtered soc/attn:leslie kenagy-sch1398+ojp-ddt suite",1999-06-17 10:40:00,NA,2.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1999-06-30,"10:20",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1820240 35ml filtered for soc",1999-06-30 10:20:00,NA,1.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1999-07-13,"11:20",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1950189 35 ml filtered for SOC, ATTN: Leslie Kanagy - sch. 1398 + 0, P - DDT suite",1999-07-13 11:20:00,NA,1.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1999-07-29,"10:00",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2110349 98 ml filtered for soc",1999-07-29 10:00:00,NA,1.7,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1999-08-05,"17:40",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2210210 50 mls filtered for soc; attn: leslie kanagy sch 1398 + o,p-ddt suite | L-2210210 added lc 1936 to fix A-delete. 4/3/02 gb",1999-08-05 17:40:00,NA,2.4,NA,"OX007","R",0.1,"MRL",NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1999-08-06,"10:30",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","L-2210203 Deleted lc9060.  Reference 19992230115 for information.  PJA  GCC bottle found be prep.  Added lab code 9060 back to request.  Initiated debit,and emailed district.  PJA   11/24/99 added lc 1936 to fix A-delete. 4/3/02 gb",1999-08-06 10:30:00,NA,2.2,NA,"OX007","R",0.1,"MRL",NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1999-08-06,"15:10",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2220089 80ml filtered for soc, attn: leslie Kanagy sch1398+o,p-DDT suite",1999-08-06 15:10:00,NA,2,NA,"OX007","R",0.1,"MRL",NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1999-08-24,"11:20",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2370077 42 ml filtered for soc | L-2370077 x = gcc time 1123 Added smpl type per dist (Morace).  05/09/02 ms swapped 9060 data with 19992370078 per dist (Morace). 6/19/02 gb",1999-08-24 11:20:00,NA,1.9,NA,"OX007","R",0.1,"MRL",NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1999-08-31,"11:50",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2440044 38 ml filtered for soc; attn: leslie kanagy - sch 1398 +o,d - ddt suite",1999-08-31 11:50:00,NA,2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1999-09-21,"12:10",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2650119 40 ml filtered for soc",1999-09-21 12:10:00,NA,1.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"USGS","12510500",1999-10-19,"11:40",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2930028 ml filtered for soc - attn: leslie kanagy lc 8398 + o,p = ddt suite",1999-10-19 11:40:00,NA,1.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12510500",1999-11-18,"12:00",NA,NA,"PST","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-3230136 79ml filtered for soc, attn: leslie kanagy-lc8398+o,p-ddt suite",1999-11-18 12:00:00,NA,1.7,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12510500",1999-12-07,"11:00",NA,NA,"PST","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-3420096 75 ml filtered for soc, attn: leslie kanagy - lc8398 + o,p + dot suite",1999-12-07 11:00:00,NA,1.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12510500",2000-01-13,"11:40",NA,NA,"PST","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-0140108 100 ml filtered for soc - attn: leslie kanagy - lc8398 + o ,p + ddt suite",2000-01-13 11:40:00,NA,1.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",2001-01-11,"13:10",NA,NA,"PST","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","L-0120104 No TOC received, extra DOC and TPCN received *district has been emailed concerning extra DOC & TPCN, paa, 1/19/01 **per district/Jan email, add sch2632 and LC2613, paa, 1/24/01",2001-01-11 13:10:00,NA,1.24,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",2001-02-14,"12:50",NA,NA,"PST","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0470239 125 ml filtered for TPCN",2001-02-14 12:50:00,NA,1.46,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"USGS","12510500",2001-03-21,"13:40",NA,NA,"PST","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-0820064 kiona es",2001-03-21 13:40:00,NA,1.69,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"USGS","12510500",2001-04-17,"10:30",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-1080114 125 mls for tpcn",2001-04-17 10:30:00,NA,2.25,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",2001-05-22,"11:30",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1430158 125 mls for tpcn; temp 4",2001-05-22 11:30:00,NA,31.9,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12510500",2001-06-13,"11:10",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-1650240 125 mls for tpcn | L-1650240 no time on asr and no name in MANDATORY FIELD missing TBY found and added,no TBI btl type for this ASR,paa,6/15/01 8-9-01 updated time per J. O'Neil.  KB",2001-06-13 11:10:00,NA,2.33,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",2001-07-17,"11:10",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2000016 125mls for tpcn | L-2000016 second RU was actually labeled for lc2187, TBY btl type added, paa, 7/19/01",2001-07-17 11:10:00,NA,3.16,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",2001-08-09,"10:20",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","L-2250209 recd 8-10-01 missing TBY found and added, paa, 8/13/01",2001-08-09 10:20:00,NA,2.04,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",2001-09-06,"11:20",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-2530324 125 mls for tpcn | L-2530324 changed SID from 121510500 per district request. 10/2/01 gb",2001-09-06 11:20:00,NA,1.81,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"USGS","12510500",2001-10-16,"12:20",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2900173 125 mls for tpcn",2001-10-16 12:20:00,NA,1.83,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12510500",2001-11-20,"12:30",NA,NA,"PST","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-3270037 125 mls for tpcn",2001-11-20 12:30:00,NA,1.8,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12510500",2001-12-17,"12:20",NA,NA,"PST","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-3520008 125 mls for tpcn",2001-12-17 12:20:00,NA,2.33,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12510500",2002-01-23,"10:50",NA,NA,"PST","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0240062 125 mls for poc | L-0240062 missing TPCN found and added, paa, 1/24/02",2002-01-23 10:50:00,NA,8.86,NA,"OX008","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",2002-02-20,"11:40",NA,NA,"PST","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,2002-02-20 11:40:00,NA,2.98,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2052",2002-02-22,NA,NA,2
"USGS","12510500",2002-03-20,"11:40",NA,NA,"PST","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0800110 125 ml for poc",2002-03-20 11:40:00,NA,5.44,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2086",2002-03-28,NA,NA,3
"USGS","12510500",2002-04-16,"11:10",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"6","7","9","A-1070131 125mls for TPCN- (4 filters)",2002-04-16 11:10:00,NA,5.41,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2115",2002-04-26,NA,NA,4
"USGS","12510500",2002-05-20,"10:40",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1420039 125 ml for tpcn",2002-05-20 10:40:00,NA,2.08,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2155",2002-06-06,NA,NA,5
"USGS","12510500",2002-06-18,"11:10",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1700181 125mls for pic",2002-06-18 11:10:00,NA,1.64,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2178",2002-06-28,NA,NA,6
"USGS","12510500",2002-06-26,"12:20",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,2002-06-26 12:20:00,NA,1.4,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2191",2002-07-11,NA,NA,6
"USGS","12510500",2002-07-23,"12:00",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","L-2100105 recvd 7-26-02",2002-07-23 12:00:00,NA,2.43,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2217",2002-08-06,NA,NA,7
"USGS","12510500",2002-08-21,"12:20",NA,NA,"PDT","T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-2340138 125ml for tpcn",2002-08-21 12:20:00,NA,1.83,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2254",2002-09-12,NA,NA,8
"USGS","12510500",2002-09-17,"11:40",NA,NA,"PDT","T","USGS-WRD","WS","9722COM00",NA,NA,NA,"9","9","9","A-2610179 125mls for tpcn",2002-09-17 11:40:00,NA,2.02,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2288",2002-10-15,NA,NA,9
"USGS","12510500",2002-10-15,"11:40",NA,NA,"PDT","T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46418C",2002-10-15 11:40:00,NA,1.82,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2311",2002-11-07,NA,NA,10
"USGS","12510500",2002-11-19,"11:20",NA,NA,"PST","T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,2002-11-19 11:20:00,NA,1.55,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR2364",2002-12-31,NA,NA,11
"USGS","12510500",2002-12-17,"11:30",NA,NA,"PST","T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-3540017 125 mls for tpcn",2002-12-17 11:30:00,NA,1.7,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3017",2003-01-18,NA,NA,12
"USGS","12510500",2003-01-22,"11:50",NA,NA,"PST","T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-0230068 125 mls for tpcn",2003-01-22 11:50:00,NA,1.47,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3028",2003-01-29,NA,NA,1
"USGS","12510500",2003-02-20,"11:20",NA,NA,"PST","T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-0520080 125mls for tpcn | L-0520080 begin date not available, begin time =1120- nt *date taken from btls and added, paa, 2/21/03",2003-02-20 11:20:00,NA,2,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3055",2003-02-25,NA,NA,2
"USGS","12510500",2003-03-19,"11:30",NA,NA,"PST","T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-0830175 x= ok login warm per copeland, paa Chilled containers received warm at 13    Degrees C Delayed shipment of samples due to Denver snow storm, contact LabLogin for assistance.",2003-03-19 11:30:00,"E",3.57,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3101",2003-04-12,"Sample warm when received",NA,3
"USGS","12510500",2003-04-16,"10:30",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9",NA,2003-04-16 10:30:00,NA,4.93,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3127",2003-05-08,NA,NA,4
"USGS","12510500",2003-05-21,"10:00",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-1420063 125mls for tpcn",2003-05-21 10:00:00,NA,1.99,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3157",2003-06-07,NA,NA,5
"USGS","12510500",2003-06-17,"11:10",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-1690027 125mls for TPCN",2003-06-17 11:10:00,NA,1.76,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3177",2003-06-28,NA,NA,6
"USGS","12510500",2003-07-22,"13:10",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,2003-07-22 13:10:00,NA,2.52,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3213",2003-08-02,NA,NA,7
"USGS","12510500",2003-08-21,"11:20",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-2340164 125 mls for tpcn",2003-08-21 11:20:00,NA,2.16,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3246",2003-09-04,NA,NA,8
"USGS","12510500",2003-09-17,"09:50",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,2003-09-17 09:50:00,NA,2.04,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3279",2003-10-08,NA,NA,9
"USGS","12510500",2003-10-17,"10:40",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2930022 125 mls for tpcnL-2930022 recvd 10-18-03",2003-10-17 10:40:00,NA,1.81,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3295",2003-10-23,NA,NA,10
"USGS","12510500",2003-11-20,"11:00",NA,NA,"PST","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-3250166 125 mls for TPCN",2003-11-20 11:00:00,NA,1.71,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR3344",2003-12-11,NA,NA,11
"USGS","12510500",2003-12-10,"12:20",NA,NA,"PST","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-3460067 125 mls for TPCNL-3460067 Changed medium code from Q and sample type from 2 per dist (Call) 7/15/04, dm.",2003-12-10 12:20:00,NA,1.42,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4007",2004-01-08,NA,NA,12
"USGS","12510500",2004-01-21,"10:50",NA,NA,"PST","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,2004-01-21 10:50:00,NA,1.66,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4029",2004-01-30,NA,NA,1
"USGS","12510500",2004-02-19,"09:50",NA,NA,"PST","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9",NA,2004-02-19 09:50:00,NA,1.66,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4061",2004-03-02,NA,NA,2
"USGS","12510500",2004-03-17,"08:40",NA,NA,"PST","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-0780108 125 mls for tpcn",2004-03-17 08:40:00,NA,3.34,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4089",2004-03-30,NA,NA,3
"USGS","12510500",2004-04-21,"08:10",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-1140059 125mls for TPCN",2004-04-21 08:10:00,NA,2.16,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4125",2004-05-05,NA,NA,4
"USGS","12510500",2004-05-19,"08:30",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-1450185 recvd 5/22/04",2004-05-19 08:30:00,NA,1.98,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4166",2004-06-15,NA,NA,5
"USGS","12510500",2004-06-16,"08:20",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-1690191 77,88,92 mls for tpcn",2004-06-16 08:20:00,NA,2.33,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4202",2004-07-21,NA,NA,6
"USGS","12510500",2004-07-21,"09:20",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","L-2050187 DOC changed to improper preservation, district emailed, paa, 10/14/04",2004-07-21 09:20:00,NA,2.15,"+c","OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4253",2004-09-10,NA,NA,7
"USGS","12510500",2004-08-18,"08:40",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2320150 106, 125, 125 mls for tpcn",2004-08-18 08:40:00,NA,2.07,NA,"OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4279",2004-10-06,NA,NA,8
"USGS","12510500",2004-09-15,"08:10",NA,NA,"PDT","K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2610028 125, 125, 126 mls for tpcnL-2610028 recvd 9/16/04. changed wca to improper preservation, ct 9-21-04..  DOC changed to improper preservation, district emailed, paa, 10/14/04",2004-09-15 08:10:00,NA,1.63,"+c","OX008","R",0.33,"LRL",NA,NA,NA,"DOHR4314",2004-11-11,NA,NA,9
"USGS","12510500",2012-10-10,"10:30",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","A-2850039 100mL of filtered water used for all 6 TPCN filters, and 20mL of filtered sample water used for the PEST sample.",2012-10-10 10:30:00,NA,1.93,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR12285",2012-10-11,NA,"USGSNWQL",10
"USGS","12510500",2012-11-05,"10:00",NA,NA,"PST","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","A-3110148 20mL of filtered sample water for PEST. L-3110148 invalid NAWQA proposal CL13CCYK changed to CL13NAWWA, paa, 11/9/12",2012-11-05 10:00:00,NA,2.09,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR12313",2012-11-09,NA,"USGSNWQL",11
"USGS","12510500",2012-12-04,"11:00",NA,NA,"PST","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-3410031 Received December 05, 2012",2012-12-04 11:00:00,NA,2.01,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR12346",2012-12-12,NA,"USGSNWQL",12
"USGS","12510500",2013-01-08,"09:40",NA,NA,"PST","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-01-08 09:40:00,NA,1.46,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13015",2013-01-16,NA,"USGSNWQL",1
"USGS","12510500",2013-02-06,"09:10",NA,NA,"PST","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-02-06 09:10:00,NA,1.91,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13050",2013-02-19,NA,"USGSNWQL",2
"USGS","12510500",2013-03-05,"08:00",NA,NA,"PST","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-03-05 08:00:00,NA,1.76,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13072",2013-03-15,NA,"USGSNWQL",3
"USGS","12510500",2013-03-19,"09:00",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","LabSampleID: 280-43647-111",2013-03-19 09:00:00,NA,2.35,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13084",2013-03-27,NA,"USGSNWQL",3
"USGS","12510500",2013-04-10,"08:10",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"6","9","9","L-1020023 Received April 11, 2013",2013-04-10 08:10:00,NA,2.41,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13108",2013-04-18,NA,"USGSNWQL",4
"USGS","12510500",2013-04-23,"09:00",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-04-23 09:00:00,NA,1.81,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13140",2013-05-21,NA,"USGSNWQL",4
"USGS","12510500",2013-05-06,"09:40",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"8","9","9",NA,2013-05-06 09:40:00,NA,1.82,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13148",2013-05-29,NA,"USGSNWQL",5
"USGS","12510500",2013-05-21,"09:20",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-05-21 09:20:00,NA,1.77,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13157",2013-06-07,NA,"USGSNWQL",5
"USGS","12510500",2013-06-04,"09:10",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-1570063 Received June 05, 2013",2013-06-04 09:10:00,NA,1.44,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13168",2013-06-19,NA,"USGSNWQL",6
"USGS","12510500",2013-06-18,"09:00",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-06-18 09:00:00,NA,1.69,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13189",2013-07-10,NA,"USGSNWQL",6
"USGS","12510500",2013-07-09,"09:30",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-1910054 WCA changed to improper preseervation, jd",2013-07-09 09:30:00,NA,1.77,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13197",2013-07-18,NA,"USGSNWQL",7
"USGS","12510500",2013-07-25,"09:30",NA,NA,"PDT","K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-2110078 Received July 26,2013..  NAWQA program code of SWMSA added, paa, 8/9/13",2013-07-25 09:30:00,NA,2.15,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13220",2013-08-09,NA,"USGSNWQL",7
"USGS","12510500",2013-08-06,"08:50",NA,NA,"PDT","K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9","L-2200019 Received August 7, 2013",2013-08-06 08:50:00,NA,1.67,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13232",2013-08-21,NA,"USGSNWQL",8
"USGS","12510500",2013-08-22,"07:40",NA,NA,"PDT","K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9","L-2380240 Received August 24, 2013",2013-08-22 07:40:00,NA,1.89,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13266",2013-09-25,NA,"USGSNWQL",8
"USGS","12510500",2013-09-03,"08:00",NA,NA,"PDT","K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-09-03 08:00:00,NA,2.03,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13294",2013-10-23,NA,"USGSNWQL",9
"USGS","12510500",2013-10-22,"09:20",NA,NA,"PDT","K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-10-22 09:20:00,NA,1.46,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13317",2013-11-15,NA,"USGSNWQL",10
"USGS","12510500",2013-11-05,"08:00",NA,NA,"PST","K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-11-05 08:00:00,NA,1.47,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13324",2013-11-22,NA,"USGSNWQL",11
"USGS","12510500",2013-12-16,"09:30",NA,NA,"PST","K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,2013-12-16 09:30:00,NA,1.26,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR13352",2013-12-19,NA,"USGSNWQL",12
"USGS","12510500",2014-01-07,"09:00",NA,NA,"PST","K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,2014-01-07 09:00:00,NA,1.1,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR14013",2014-01-15,NA,"USGSNWQL",1
"USGS","12510500",2014-02-04,"08:40",NA,NA,"PST","K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,2014-02-04 08:40:00,NA,1.26,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR14043",2014-02-14,NA,"USGSNWQL",2
"USGS","12510500",2014-03-04,"08:40",NA,NA,"PST","K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,2014-03-04 08:40:00,NA,1.62,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR14069",2014-03-11,NA,"USGSNWQL",3
"USGS","12510500",2014-03-19,"08:40",NA,NA,"PDT","K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,2014-03-19 08:40:00,NA,2.91,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR14084",2014-03-25,NA,"USGSNWQL",3
"USGS","12510500",2014-04-08,"08:10",NA,NA,"PDT","K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38428A",2014-04-08 08:10:00,NA,2,"b","OX006","R",0.23,"LT-MDL",NA,NA,NA,"DHR14105",2014-04-15,NA,"USGSNWQL",4
